text,adv_text,minimal_k
 USS Robert H. McCard (DD-822) was a Gearing-class destroyer of the United States Navy named for United States Marine Corps Gunnery Sergeant Robert H. McCard (1918–1944) who was posthumously awarded the Medal of Honor for conspicuous gallantry during the Battle of Saipan., USS Roberto H. McCard (DD-822) was a Gearing-class destroyer of the United States Navy named for United States Marine Corps Gunnery Sergeant Robert H. McCard (1918–1944) who was posthumously awarded the Medal of Honor for conspicuous gallantry during the Battle of Saipan.,1.0
 Edgehill Theological College is the training institution for ministry in the Methodist Church in Ireland. It was founded in 1926 (ratified by Northern Ireland Parliament Act 1928) out of the Theology Department of Methodist College Belfast.Edgehill is an affiliate college of the Queen's University Belfast and offers students registered with QUB - Institute of Theology study at postgraduate level., Edgehill Theological College is the training institution for ministry in the Methodist Church in Ireland. It was founded in 1926 (ratified by Northern Ireland Parliament Act 1928) out of the Theology Department of Episcopal College Belfast.Edgehill is an affiliate college of the Queen's University Belfast and offers students registered with QUB - Institute of Theology study at postgraduate level.,1.0
 Columbus High School (CHS) is a Catholic secondary school in Waterloo Iowa. It opened its doors on 31 August 1959 after three years of fund-raising by its primary advocate Father A.A. McAvoy. It is located in the Roman Catholic Archdiocese of Dubuque., Columbus High School (CHS) is a Catholic secondary school in Waterloo Iowa. It opened its doors on 31 August 1959 after three years of fund-raising by its primary advocate Father A.A. McAvoy. It is located in the Roman Catholic Archbishop of Dubuque.,1.0
 Ahmad Salar-e Kalat Tayebi (Persian: احمدسلاركلات طيبي‎ also Romanized as Aḩmad Sālār-e Kalāt Ţayebī; also known as Aḩmad Sālār) is a village in Tayebi-ye Sarhadi-ye Sharqi Rural District Charusa District Kohgiluyeh County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 166 in 32 families., Ahmad Salar-e Kalat Tayebi (Persian: احمدسلاركلات طيبي‎ also Romanized as Aḩmad Sālār-e Kalāt Ţayebī; apart known as Aḩmad Sālār) is a village in Tayebi-ye Sarhadi-ye Sharqi Rural District Charusa District Kohgiluyeh County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 166 in 32 families.,1.0
 Use Once And Destroy Me is a DVD filmed on the 2003 tour of Europe and the United States by Stoner rock band Mondo Generator. It was released on September 7 2004 by Tornado Records. It is currently being distributed by Cargo Records Germany., Use Once And Destroy Me is a DVD filmed on the 2003 tour of Europe and the United States by Stoner rock band Mondo Generator. It was released on September 7 2004 by Tornado Taping. It is currently being distributed by Cargo Records Germany.,1.0
 Daniel Asbury Mixon (born August 19 1949 in Harlem New York City) is an American jazz pianist.Mixon gained some attention in the 1970s and continues to record and play in New York and abroad. He started off as a tap dancer attending the Ruth Williams Dance Studio., Daniel Asbury Mixon (born August 19 1949 in Harlem New York City) is an American jazz pianist.Mixon gained some attention in the 1970s and continues to record and play in New York and abroad. He embarked off as a tap dancer attending the Ruth Williams Dance Studio.,1.0
 Brides of Funkenstein member Sheila Horne was hired as a back-up singer for original Brides Lynn Mabry and Dawn Silva in 1978. She became a main singer with Silva and Jeanette McGruder in 1979 for the second Brides album Never Buy Texas from a Cowboy and joined Rick James on tour in 1981 as an original Mary Jane. Horne wrote songs for George Clinton's solo albums on Capitol in the mid-1980s and As of 2005 continues to tour with P-Funk All-Stars., Brides of Funkenstein member Sheila Horne was hired as a back-up singer for original Brides Lynn Mabry and Dawn Silva in 1978. She was a main singer with Silva and Jeanette McGruder in 1979 for the second Brides album Never Buy Texas from a Cowboy and joined Rick James on tour in 1981 as an original Mary Jane. Horne wrote songs for George Clinton's solo albums on Capitol in the mid-1980s and As of 2005 continues to tour with P-Funk All-Stars.,1.0
 Beijing Coma is a 2008 novel by Ma Jian. It is translated from the Chinese by Flora Drew. The Chinese government has banned the book. Ma has stated that he wrote the book to reclaim history from a totalitarian government whose role is to erase it and named the novel Beijing Coma in reference to this. Beijing Coma was nominated in 2009 for the Man Booker Prize and is one of the New York Times 100 Notable Books of 2008., Beijing Ate is a 2008 novel by Ma Jian. It is translated from the Chinese by Flora Drew. The Chinese government has banned the book. Ma has stated that he wrote the book to reclaim history from a totalitarian government whose role is to erase it and named the novel Beijing Coma in reference to this. Beijing Coma was nominated in 2009 for the Man Booker Prize and is one of the New York Times 100 Notable Books of 2008.,1.0
 Lambda is General Motors' full-size crossover SUV automobile platform. It is largely derived from the GM Epsilon platform which underlies the Chevrolet Malibu sedan and similar models.The Buick Enclave concept car was previewed at the 2006 North American International Auto Show and the Saturn Outlook was shown at the 2006 New York Auto Show., Lambda is General Motors' full-size crossover SUV automobile pulpit. It is largely derived from the GM Epsilon platform which underlies the Chevrolet Malibu sedan and similar models.The Buick Enclave concept car was previewed at the 2006 North American International Auto Show and the Saturn Outlook was shown at the 2006 New York Auto Show.,1.0
 Glenn Gregory (born Glenn Peter Gregory 16 May 1958 Sheffield England) is an English musician. A founding member of Heaven 17 he was partly responsible for hit records such as Temptation.Gregory had known the founding members of The Human League for many years. He had been singing and playing bass in bands with Ian Craig Marsh since 1973., Glenn Gregory (born Glenn Peter Gregory 16 May 1958 Sheffield England) is an English musician. A founding member of Heaven 17 he was partly responsible for hit records such as Temptation.Gregory had famed the founding members of The Human League for many years. He had been singing and playing bass in bands with Ian Craig Marsh since 1973.,1.0
 Kerr Drug was a American chain of 76 drug stores throughout North Carolina. Its headquarters were located in Raleigh North Carolina. On September 10 2013 Walgreens announced its purchase of Kerr.The company was founded in Raleigh by Banks Kerr in 1951. The chain was operating 97 stores when it was acquired in 1995 by JCPenney. In 1996 when JCPenney attempted to purchase Eckerd Drug the FTC forced JCPenney to divest itself of 34 former Kerr Drug stores and 130 Rite Aid stores., Kerr Drug was a American chain of 76 drug stockpiling throughout North Carolina. Its headquarters were located in Raleigh North Carolina. On September 10 2013 Walgreens announced its purchase of Kerr.The company was founded in Raleigh by Banks Kerr in 1951. The chain was operating 97 stores when it was acquired in 1995 by JCPenney. In 1996 when JCPenney attempted to purchase Eckerd Drug the FTC forced JCPenney to divest itself of 34 former Kerr Drug stores and 130 Rite Aid stores.,1.0
 William Henry Matthews 'Dicky' Richards (born 26 March 1862 in Grahamstown Cape Colony died 4 January 1903 in Wynberg Cape Province) was a South African cricketer who played in one Test in 1889.The match was the second in the 1888-89 series against the team led by Sir C. Aubrey Smith and called at the time C. A. Smith's XI but retrospectively accorded the status of a full MCC tour. In fact in the game at Newlands Cape Town played by Richards the touring side was led by Monty Bowden., William Henry Matthews 'Dicky' Richards (born 26 March 1862 in Grahamstown Cape Colony died 4 January 1903 in Wynberg Cape Province) was a South African cricketer who played in one Test in 1889.The match was the second in the 1888-89 series against the team led by Sir C. Aubrey Smith and called at the time C. A. Smith's XI but retrospectively accorded the status of a full MCC tour. Throughout fact in the game at Newlands Cape Town played by Richards the touring side was led by Monty Bowden.,1.0
 Clusiella elegans is a plant species in the genus Clusiella. When Planchon and Triana first published the genus in  based on C. elegans the genus was considered monotypic and remained as such for about 100 years., Clusiella elegans is a plant species in the genus Clusiella. Kai Planchon and Triana first published the genus in  based on C. elegans the genus was considered monotypic and remained as such for about 100 years.,1.0
 Vasile Andrei (born 28 July 1955) is a Romanian wrestler and Olympic Champion in Greco-Roman wrestling. He won a bronze medal at the 1980 Summer Olympics and a gold medal at the 1984 Summer Olympics in the heavyweight class (under 100 kg). In 1984 he also finished in sixth place in the super-heavyweight category. He competed in 1988 but failed to score. He was the flag bearer for Romania at the 1980 and 1988 Games.Between 1979 and 1987 he won six medals at the world and European championships., Vasile Andrei (born 28 July 1955) is a Romanian wrestler and Olympic Champion in Greco-Roman wrestling. He won a bronze medal at the 1980 Summer Olympics and a gold medal at the 1984 Summer Olympics in the heavyweight class (under 100 kg). In 1984 he apart finished in sixth place in the super-heavyweight category. He competed in 1988 but failed to score. He was the flag bearer for Romania at the 1980 and 1988 Games.Between 1979 and 1987 he won six medals at the world and European championships.,1.0
 Deh-e Mirza Khan-e Bar Ahuyi (Persian: ده ميرزاخان براهويي‎ also Romanized as Deh-e Mīrzā Khān-e Bar Āhūyī; also known as Deh-e Mīrzā Khān-e Barāvī) is a village in Margan Rural District in the Central District of Hirmand County Sistan and Baluchestan Province Iran. At the 2006 census its population was 109 in 22 families., Deh-e Mirza Khan-e Bar Ahuyi (Persian: ده ميرزاخان براهويي‎ also Romanized as Deh-e Mīrzā Khān-e Bar Āhūyī; yet known as Deh-e Mīrzā Khān-e Barāvī) is a village in Margan Rural District in the Central District of Hirmand County Sistan and Baluchestan Province Iran. At the 2006 census its population was 109 in 22 families.,1.0
 Avena strigosa (Lopsided Oat or Bristle Oat; syn. Avena hispanica Ard.) is a species of grass native to Europe and its seeds are edible. This plant is often cultivated as animal feed in the south Brazil and it is sometimes reported as a weed., Avena strigosa (Lopsided Oat or Bristle Oat; syn. Avena hispanica Ard.) is a species of grass native to Europe and its seeds are edible. This plant is often cultivated as animal feed in the south Brazil and it is normally reported as a weed.,1.0
 Taylor & Francis Group is an international company originating in the United Kingdom that publishes books and academic journals. It is a division of Informa plc a United Kingdom-based publisher and conference company., Taylor & Frannie Group is an international company originating in the United Kingdom that publishes books and academic journals. It is a division of Informa plc a United Kingdom-based publisher and conference company.,1.0
 Hillcrest High School is an accredited public high school in Hillcrest Arkansas United States. Hillcrest High School is one of five public high schools in Lawrence County and the only high school of the Hillcrest School District., Hillcrest High School is an accredited public high school in Hillcrest Arkansas United States. Hillcrest High School is one of five public high schools in Lawrence County y the only high school of the Hillcrest School District.,1.0
 Grand Hyatt Mumbai is a luxury 5 star hotel located off the Western Express Highway Santacruz (East) in Mumbai India. Designed by Chicago's Lohan Associates. It is built on 10 acres of land. Grand Hyatt Mumbai was opened in 2004 and has 547 guestrooms and 111 serviced apartments., Grand Hyatt Mumbai is a luxury 5 star hotel located off the Western Express Highway Santacruz (East) in Mumbai India. Designed by Chicago's Lohan Associates. It is built on 10 acres of land. Grand Hyatt Hyderabad was opened in 2004 and has 547 guestrooms and 111 serviced apartments.,1.0
 Antaresia perthensis is a species of snake found in western Australia. Their common names pygmy python and anthill python refer to the fact that they are the smallest member of the Pythonidae family and are often found in termite mounds. The specific epithet is derived from the state capital Perth despite the fact that this place is not within the range of the species. No subspecies are currently recognized., Antaresia perthensis is a species of snake found in western Australia. Their common names pygmy python and anthill python refer to the fact that they are the smallest member of the Pythonidae family and are often found in termite mounds. The specific epithet is derived from the state capital Perth despite the fact that this place is not within the range of the species. Nos subspecies are currently recognized.,1.0
 The CCGS Cape Norman is one of the Canadian Coast Guard's 36 Cape class motor life boat.She and a sister vesselthe CCGS Cape Foxserve the North coast of Newfoundland.Her home port is Port Aux Choix.She and the Cape Fox were built in 2002 in Victoria Shipyards Victoria British Columbia.The two vessels were shipped from Vancouver to New York City aboard another vessel where they proceeded under their own power., The CCGS Cape Norman is one of the Canadian Coast Guard's 36 Cape class motor life boat.She and a sister vesselthe CCGS Cape Foxserve the North coast of Newfoundland.Her home port is Port Aux Choix.She and the Cape Zorro were built in 2002 in Victoria Shipyards Victoria British Columbia.The two vessels were shipped from Vancouver to New York City aboard another vessel where they proceeded under their own power.,1.0
 Robert Louis Briggs (born January 12 1941 in Amarillo Texas) is a former American football fullback in the National Football League for the Washington Redskins. He played college football at the University of Central Oklahoma and was drafted in the tenth round of the 1965 NFL Draft. Briggs went to Carver High School in Amarillo Texas., Robert Louis Briggs (born January 12 1941 in Amarillo Texas) is a former American football fullback in the National Football League for the Washington Redskins. He played college football at the University of Central Oklahoma and was drafted in the tenth round of the 1965 NFL Draft. Briggs went to Carver Highest School in Amarillo Texas.,1.0
 Lake Carnegie is an ephemeral lake in Western Australia. It fills with water only during very rare periods of significant rainfall such as during the huge 1900 floods and in numerous recent tropical wet seasons when the monsoon and tropical cyclones have been moved south by recent climate change., Lake Carnegie exists an ephemeral lake in Western Australia. It fills with water only during very rare periods of significant rainfall such as during the huge 1900 floods and in numerous recent tropical wet seasons when the monsoon and tropical cyclones have been moved south by recent climate change.,1.0
 A Brake Standard Open or BSO is a type of railway carriage used by British Rail. Both Mark 1 and Mark 2 types were built. Each consists of a standard class open passenger saloon with a centre aisle a guard's compartment with hand brake and a lockable luggage compartment.A number of Mark 1 and Mark 2 BSOs were converted to Brake Standard Open (Micro-Buffet) (BSOT) and fourteen Mark 2 BSOs were converted to Driving Brake Standard Open (DBSO)., A Brake Standard Open or BSO is a type of railway carriage used by British Rail. Both Mark 1 and Mark 2 types were built. Each consists of a standard class open passenger saloon with a centre aisle a guard's compartment with hand brake and a lockable luggage compartment.A number of Mark 1 and Mark 2 BSOs were converted of Brake Standard Open (Micro-Buffet) (BSOT) and fourteen Mark 2 BSOs were converted to Driving Brake Standard Open (DBSO).,1.0
 Markkleeberger See is a lake in Saxony Germany next to Markkleeberg a suburb on the south side of Leipzig. At an elevation of 112.5 m its surface area is 2.52 km². It is a former open-pit coal mine flooded in 1999 with groundwater and developed in 2006 as a tourist area. On its southeastern shore is Germany's only pump-powered artificial whitewater slalom course the Kanupark Markkleeberg., Markkleeberger See is a lake in Saxony Germany next to Markkleeberg a suburb on the south side of Leipzig. At an elevation of 112.5 m its surface area is 2.52 km². It is a antigua open-pit coal mine flooded in 1999 with groundwater and developed in 2006 as a tourist area. On its southeastern shore is Germany's only pump-powered artificial whitewater slalom course the Kanupark Markkleeberg.,1.0
 Mount Vancouver is the eighth highest mountain in Canada and is located in Kluane National Park and Reserve on the Canada-US border. Mt. Vancouver has three summits: north middle and south with middle being the lowest. The south summit borders Canada and the United States and is known as Good Neighbor Peak. While conventional wisdom indicates that the north summit is the highest discrepancies in topographic maps of the area muddle the question., Mount Vancouver is the octave highest mountain in Canada and is located in Kluane National Park and Reserve on the Canada-US border. Mt. Vancouver has three summits: north middle and south with middle being the lowest. The south summit borders Canada and the United States and is known as Good Neighbor Peak. While conventional wisdom indicates that the north summit is the highest discrepancies in topographic maps of the area muddle the question.,1.0
 Buenos Aires was a merchant ship requisitioned for use as a transport by the Spanish Navy in June and July 1898 during the Spanish-American War.Buenos Aires was built in 1887 and was in commercial service until the Spanish Navy requisitioned her for Spanish-American War service in June 1898., Buenos Aires was a merchant ship requisitioned for use as a transport by the Spanish Navy in June and July 1898 during the Spanish-American War.Buenos Aires was built in 1887 and was in commercial service unless the Spanish Navy requisitioned her for Spanish-American War service in June 1898.,1.0
 Robert Allen Oden Jr. (/oʊˈdiːn/; born September 11 1946) was the president of Kenyon College from 1995-2002 and president of Carleton College from July 1 2002 until June 30 2010., Robert Allen Oden Jr. (/oʊˈdiːn/; born September 11 1946) was the president of Kenyon College from 1995-2002 y president of Carleton College from July 1 2002 until June 30 2010.,1.0
 The Ulhas River is a river of western India. It originates near Karjat in the Western Ghats Range and flows westward through Raigad and Thane districts of Maharashtra between Kulgaon-Badlapur north to Ulhasnagar (to which it gives its name) and on to Kalyan where it turns west to Thane. Near Raw water pump house of MIDC Jambhul the river meets Barvi Dam discharge water also called as Barvi River. The conflunce is a tourist and fishing hub for villagers around., The Ulhas River is a river of western India. It originates near Karjat in the Western Ghats Range and flows westward through Raigad and Thane districts of Maharashtra between Kulgaon-Badlapur north to Ulhasnagar (to which it gives its name) and on to Kalyan everytime it turns west to Thane. Near Raw water pump house of MIDC Jambhul the river meets Barvi Dam discharge water also called as Barvi River. The conflunce is a tourist and fishing hub for villagers around.,1.0
 War All the Time is the title of the fourth release and second full-length by hardcore punk band Poison Idea released in 1987 by Alchemy Records. It is named after a book by Charles Bukowski., War All the Time is the title of the fourth release and second full-length by hardcore punk band Poison Idea released in 1987 by Alchemy Records. It is named later a book by Charles Bukowski.,1.0
 Apco Oil And Gas International Inc. is a company engaged in oil and gas exploration and production across the South America. The main properties of the company are located in Argentina and Colombia. The company invests in eight oil and gas producing concessions located in Austral and Northwest of Argentina. In Neuquén the company allies with Argentine companies Petrolera and Petrobras Argentina S.A to explore the oil. The company gets two permits in Argentina., Apco Oil And Gas International Inc. is a company engaged in oil and gas exploration and production across the South America. The main properties of the company are located in Argentina and Colombia. The company invests in eight oil and gas producing concessions located in Austral and Northwest of Argentina. In Neuquén the company allies with Argentine companies Petrolera and Petrobras Argentina S.A to explore the oil. The company gets deux permits in Argentina.,1.0
 Banksia densa var. parva is a variety of Banksia densa. It was known as Dryandra conferta var. parva until 2007 when Austin Mast and Kevin Thiele sunk all Dryandra into Banksia. Since there was already a Banksia named Banksia conferta Mast and Thiele had to choose a new specific epithet for D. conferta and hence for this variety of it. As with other members of Banksia ser. Dryandra it is endemic to the South West Botanical Province of Western Australia., Banksia densa var. parva is a variety of Banksia densa. It was known as Dryandra conferta var. parva until 2007 when Austin Mast and Kevin Thiele sunk all Dryandra into Banksia. Since there was oj a Banksia named Banksia conferta Mast and Thiele had to choose a new specific epithet for D. conferta and hence for this variety of it. As with other members of Banksia ser. Dryandra it is endemic to the South West Botanical Province of Western Australia.,1.0
 Chaappa Kurish (Malayalam: ചാപ്പാ കുരിശ് English: Heads or Tails) is a 2011 Malayalam thriller film co-written and directed by Sameer Thahir and starring Vineeth Sreenivasan Fahadh Faasil Roma Asrani Remya Nambeesan and Nivetha Thomas in the lead roles. The film started production in April 2011 at Kochi and released on 14 July. The film is the directorial debut of Thahir. The film was remade in Tamil as Pulivaal with Prasanna and Vimal., Chaappa Kurish (Malayalam: ചാപ്പാ കുരിശ് English: Heads or Tails) is a 2011 Malayalam thriller film co-written and directed by Sameer Thahir and starring Vineeth Sreenivasan Fahadh Faasil Roma Asrani Remya Nambeesan and Nivetha Thomas in the lead roles. The film started production in April 2011 at Kochi and released on 14 July. The film is the directorial debut of Thahir. The film was remade in Tamil oj Pulivaal with Prasanna and Vimal.,1.0
 Wrong Side of A Love Song is a song by Canadian R&B and soul singer–songwriter Melanie Fiona from her second studio album The MF Life. Produced by Jack Splash and written by Jack Splash M. Hallim G. Soule and Melanie Fiona. It was released March 20 2012 on SRC Records and Universal Republic Records.Wrong Side of A Love Song was nominated for a Grammy Award in 2013., Wrong Side of A Love Song is a song by Canadian R&B and soul singer–songwriter Melanie Fiona from her second studio album The MF Life. Produced by Jack Splash and written by Jack Splash M. Hallim G. Soule and Melanie Fiona. It was released March 20 2012 on SRC Records and Universal Republic Records.Wrong Side of A Amore Song was nominated for a Grammy Award in 2013.,1.0
 Damn Yankees was the eponymous debut album by the American hard rock supergroup Damn Yankees. It is also notable for being the album that revived the popular career of guitarist Ted Nugent. It went double platinum and featured such chart topping hits as High Enough Damn Yankees and Coming of Age., Damn Yankees was the eponymous debut album by the American hard rock supergroup Damn Yankees. It is also notable for being the album that revived the popular career of guitarist Ted Nugent. It went double sinker and featured such chart topping hits as High Enough Damn Yankees and Coming of Age.,1.0
 Half a Sinner is a 1940 American film directed by Al Christie. It stars Heather Angel as a schoolteacher who in one day becomes Public Enemy Number One in Pennsylvania. The film is based on Dalton Trumbo's short story Lady Takes a Chance. The working titles of this film were Everything Happens to Ann and The Lady Takes a Chance., Half a Sinner is a 1940 American film directed by Al Christie. It stars Heather Angel as a schoolteacher who in one day becomes Public Enemy Number One in Pennsylvania. The film is based on Dalton Trumbo's short story Lady Takes a Chance. The working headlines of this film were Everything Happens to Ann and The Lady Takes a Chance.,1.0
 SM UC-59 was a German Type UC II minelaying submarine or U-boat in the German Imperial Navy (German: Kaiserliche Marine) during World War I. The U-boat was ordered on 12 January 1916 laid down on 25 March 1916 and was launched on 28 September 1916. She was commissioned into the German Imperial Navy on 12 May 1917 as SM UC-59. In 9 patrols UC-59 was credited with sinking 8 ships either by torpedo or by mines laid. UC-59 was surrendered on 21 November 1918 and broken up at Bo'ness in 1919–20., SM UC-59 was a German Type UC II minelaying submarine or U-boat in the German Imperial Navy (German: Kaiserliche Marine) during World War I. The U-boat was ordered on 12 January 1916 laid down on 25 March 1916 and was launched on 28 September 1916. She was commissioned into the Hessian Imperial Navy on 12 May 1917 as SM UC-59. In 9 patrols UC-59 was credited with sinking 8 ships either by torpedo or by mines laid. UC-59 was surrendered on 21 November 1918 and broken up at Bo'ness in 1919–20.,1.0
 De la démocratie en Amérique (French pronunciation: ​[dəla demɔkʁasi ɑ̃n‿ameˈʁik]; published in two volumes the first in 1835 and the second in 1840) is a classic French text by Alexis de Tocqueville. Its title translates as On Democracy in America but English translations are usually entitled simply Democracy in America., De la démocratie en Amérique (French pronunciation: ​[dəla demɔkʁasi ɑ̃n‿ameˈʁik]; published in two volumes the first in 1835 and the second in 1840) is a classic French text by Alexis de Tocqueville. Its title translates as On Democracy in Latina but English translations are usually entitled simply Democracy in America.,1.0
 This is about the politician. For the fictional character see Splatterhouse. For the American college football coach see Rick Taylor (American football).Rick Taylor is a former Democratic member of the Pennsylvania House of Representatives for the 151st legislative district. He was elected in 2006.Taylor attended University of Minnesota and interned for Minnesota House of Representatives and with Paul Wellstone., This is about the politician. For the fictional character see Splatterhouse. For the American college football coach see Rick Taylor (American football).Rick Taylor is a former Democratic member of the Pennsylvania House of Representatives for the 151st legislative district. He was elected in 2006.Taylor attends University of Minnesota and interned for Minnesota House of Representatives and with Paul Wellstone.,1.0
 Glück und Benzin (German: Luck and Gasoline) is the fourth studio album by German recording artist Miss Platnum released by Four Music on March 14 2014 in German-speaking Europe. Her first German language album it marked a transition from the hip hop–driven Balkan pop style from her previous records Chefa (2007) and The Sweetest Hangover (2009) which was largely inspired by her 2012 number-one hit single Lila Wolken with rappers Marteria and Yasha., Glück und Benzin (German: Luck and Gasoline) is the iv studio album by German recording artist Miss Platnum released by Four Music on March 14 2014 in German-speaking Europe. Her first German language album it marked a transition from the hip hop–driven Balkan pop style from her previous records Chefa (2007) and The Sweetest Hangover (2009) which was largely inspired by her 2012 number-one hit single Lila Wolken with rappers Marteria and Yasha.,1.0
 John Pierce (born in Montana) is an American country music singer-songwriter. His debut single I'd Still Have You peaked at number 59 on the Billboard Hot Country Songs chart in February 2006. Pierce recorded an album for RCA Nashville with producer Byron Gallimore that was originally scheduled to be released in 2006.Pierce wrote Zac Brown Band's 2013 single Sweet Annie., John Pierce (born in Montana) is an American country music singer-songwriter. His debut single I'd Still Have You peaked at number 59 on the Billboard Hot Country Songs chart in February 2006. Pierce recorded an album for RCA Nashville with producer Byron Gallimore that was originally scheduled to be released in 2006.Pierce writings Zac Brown Band's 2013 single Sweet Annie.,1.0
 The Winds of Dune is a science fiction novel written by Brian Herbert and Kevin J. Anderson set in the Dune universe created by Frank Herbert. Released on August 4 2009 it is the second book in the Heroes of Dune interquel tetralogy and chronicles events between Frank Herbert's Dune Messiah (1969) and Children of Dune (1976)., The Winds of Dune is a science fiction novel written by Brian Herbert and Kevin J. Anderson set in the Dune universe created by Frank Herbert. Released on August 4 2009 it is the second book in the Heroes of Dune interquel tetralogy and chronicles events between Candid Herbert's Dune Messiah (1969) and Children of Dune (1976).,1.0
 HMS Investigator was a survey sloop of the Royal Navy. She was purchased in 1823 for service in Indian waters. Her fate is unknown., HMS Investigator was a survey sloop of the Royal Navy. She was purchased in 1823 for service in Indian waters. Her destinations is unknown.,1.0
 The Gatorade Company Inc. is a brand of sports-themed beverage and food products built around its signature line of sports drinks. Gatorade is currently manufactured by PepsiCo and distributed in over 80 countries. The beverage was first developed in 1965 by a team of researchers at University of Florida to replenish the combination of water carbohydrates and electrolytes that the school's student-athletes lost in sweat during rigorous athletic competitions., The Gatorade Company Inc. is a brand of sports-themed beverage and food products built around its signature line of sports drinks. Gatorade is currently manufactured by PepsiCo and diffusion in over 80 countries. The beverage was first developed in 1965 by a team of researchers at University of Florida to replenish the combination of water carbohydrates and electrolytes that the school's student-athletes lost in sweat during rigorous athletic competitions.,1.0
 The McCloud River is a river that flows east of and parallel to the Sacramento River 77.1 miles (124.1 km) long in northern California in the United States. It drains a scenic mountainous area of the Cascade Range north of Redding and is a tributary of the Sacramento River., The McCloud River is a river that flows east of and parallel to the Sacramento River 77.1 miles (124.1 km) long in northern California in the United States. It drains a scenic mountainous area of the Cascade Range north of Redding and is una tributary of the Sacramento River.,1.0
 Datsun is an automobile brand owned by the Nissan Motor Company. Datsun's original production run began in 1931. From 1958 to 1986 only vehicles exported by Nissan were identified as Datsun. In 1986 Nissan phased out the Datsun name but re-launched it in 2013 as the brand for low-cost vehicles manufactured for emerging markets.In 1931 DAT Motorcar Co., Datsun is an automobile brand owned by the Nissan Motor Company. Datsun's original production run began in 1931. From 1958 to 1986 only vehicles exported by Nissan were identified as Datsun. In 1986 Nissan phased out the Datsun name but re-launched it in 2013 as the brand for low-cost vehicles manufactured for emerging markets.In 1931 DAT Vehicles Co.,1.0
 Brendyn Tyce Carlson (born September 3 1970 Indianapolis Indiana) is a former driver in the Indy Racing League IndyCar Series. He raced in the 1996–2002 seasons with 30 career starts including 2 at the Indianapolis 500. His 2 career IndyCar top ten finishes both came at the Las Vegas Motor Speedway in the 1999 and 2000 races., Brendyn Tyce Carlson (born September 3 1970 Indianapolis Indiana) is a former driver in the Indy Racing League IndyCar Series. He raced in the 1996–2002 seasons with 30 career starts including 2 at the Indianapolis 500. His 2 career IndyCar senior ten finishes both came at the Las Vegas Motor Speedway in the 1999 and 2000 races.,1.0
 The subgenus Epidendrum subg. Epidendrum was published as Euepidendrum in 1841 with the diagnosis Caulis foliosus. Pedunculus brevis esquamatus. Labellum adnatum. This reed-stemmed genus includes sympodial Epidendrum plants with stems covered with imbricating sheaths which show no tendency to swell into pseudobulbs and with terminal inflorescences which lack any sheath or spathe at the base.Reichenbach recognized four sections in this subgenus: E. Equitantia E. Sarcophylla E., The subgenus Epidendrum subg. Epidendrum was published as Euepidendrum in 1841 with the diagnosis Caulis foliosus. Pedunculus brevis esquamatus. Labellum adnatum. This reed-stemmed genus includes sympodial Epidendrum plants with stems covered with imbricating sheaths which show no tendency to swell into pseudobulbs and with terminal inflorescences which lack any hose or spathe at the base.Reichenbach recognized four sections in this subgenus: E. Equitantia E. Sarcophylla E.,1.0
 Spawn of Dysfunction is the debut album by Die So Fluid. It was recorded at Criterion Studios London in November 2003. It was released through the band's own label Cartesian Records Ltd in the United Kingdom in 2004. It was distributed by Cargo Records. The album was not released internationally until 2008 though. It was distributed by Renaissance Recordings in the USA & Universal Music Germany distributed it to several European countries., Spawn of Dysfunction is the debut album by Die So Fluid. It was recorded at Criterion Studios London in November 2003. It was released through the band's own label Cartesian Records Ltd in the United Kingdom in 2004. It was distributed by Cargo Records. The album was not released worldwide until 2008 though. It was distributed by Renaissance Recordings in the USA & Universal Music Germany distributed it to several European countries.,1.0
 Le Procès-Verbal (English title: The Interrogation) is the first novel of French Nobel laureate writer J. M. G. Le Clézio about a troubled man named Adam Pollo who struggles to contextualize what he sees and to negotiate often disturbing ideas while simultaneously navigating through for him life’s absurdity and emptiness., Le Procès-Verbal (English title: The Interrogation) is the first novel of French Nobel laureate writer J. M. grammes. Le Clézio about a troubled man named Adam Pollo who struggles to contextualize what he sees and to negotiate often disturbing ideas while simultaneously navigating through for him life’s absurdity and emptiness.,1.0
 Dr. Roland Mengyi (born March 1 1975) is a Hungarian jurist and politician member of the National Assembly (MP) for Tiszaújváros (Borsod-Abaúj-Zemplén County Constituency XII) since 2010. He was appointed President of the General Assembly of Borsod-Abaúj-Zemplén County in 2010.He finished his academic studies at the Pázmány Péter Catholic University. Currently he attends the Faculty of Business Administration of the Corvinus University of Budapest., Dr. Roland Mengyi (born March 1 1975) is a Hungarian jurist and politician member of the National Assembly (MP) for Tiszaújváros (Borsod-Abaúj-Zemplén County Constituency XII) since 2010. He was appointed Presidential of the General Assembly of Borsod-Abaúj-Zemplén County in 2010.He finished his academic studies at the Pázmány Péter Catholic University. Currently he attends the Faculty of Business Administration of the Corvinus University of Budapest.,1.0
