original,paraphrase,sim,jaccard,edit_dist
A man holding a baseball bat as another gives signs.,A man holding a baseball bat gives signs to another.,0.9807820320129396,0.5,21.0
The small boy is ready at bat in the indoor batting cage.,"The boy is ready at home in the indoor batting cage, his father said.",0.7783914804458618,0.5,27.0
A man standing near a baseball base while holding a baseball bat.,A man standing near a baseball field holding a baseball bat appeared to be holding back.,0.9010530114173888,0.4,36.0
A women who is bouncing a tennis ball.,A woman bouncing a tennis ball.,0.97833251953125,0.5,8.0
A woman standing on a tennis court holding a racquet.,A woman on a tennis court holding a tennis racquet appeared to be holding back.,0.9118910431861876,0.4615384615384615,44.0
A blurred tennis player behind the close up of a net.,A blurred tennis player behind the net edge.,0.9591931700706482,0.5,14.0
A group of people are eating a pizza.,A group of people eat pizza. What does it mean?,0.7925584316253662,0.4166666666666667,23.0
A woman swinging a tennis racket during a match.,"A woman swings a tennis racket during a match, witnesses said.",0.9438648223876952,0.4545454545454545,19.0
The little boy is posing with tennis rackets.,The child is posing with tennis racket.,0.8578011989593506,0.5,10.0
A women holding a tennis racket in mid swing.,A woman holding a tennis racket in mid swing holds it up.,0.9704284071922302,0.4615384615384615,13.0
A lady looks out onto the city from behind a giant clock.,A lady looks from behind a giant clock at the city.,0.9687538743019104,0.5,30.0
A person is typing on their laptop computer.,A person is typing on his laptop.,0.974241018295288,0.5,12.0
Two calculators are next to a computer laptop.,Two calculators sit next to a computer.,0.9324225783348083,0.5,10.0
a statue of a cat sits next to some scissors,A statue of a cat sitting next to a pair of scissors.,0.9776001572608948,0.5,15.0
A pile of stuffed animals sits on a bed.,"A stack of stuffed animals sits on a bed, one on each side.",0.9203141927719116,0.4615384615384615,23.0
A small child posed in a chair with a teddy bear.,A child poses with a teddy bear in a chair.,0.9168260097503662,0.4166666666666667,29.0
Four differently colored teddy bears on a couch,Four different coloured teddy bears on a couch.,0.9799596667289734,0.4545454545454545,4.0
A baby next to a stuffed bear of some sort.,A baby next to a stuffed bear?,0.9176692366600036,0.5,14.0
A table topped with a pile of flowers.,A table top with a huge bouquet of flowers.,0.8374946713447571,0.5,14.0
A man is talking to a woman behind a podium.,A man is speaking behind a podium to a woman.,0.9552369117736816,0.4545454545454545,26.0
A tray of food sitting on top of a white table.,A table with a tray of food on top.,0.908599615097046,0.4166666666666667,31.0
A person on a cell phone on a street.,"On a street, a person on a cell phone.",0.9735843539237976,0.5,26.0
Two pictures of refrigerators one with the door closed the other with the door opened.,"There are two pictures of refrigerators, one with the door closed and the other opened with its door.",0.9750649929046632,0.5,32.0
there is a very tall tower that has a clock on it,There is a very high tower with a clock on it.,0.9526243209838868,0.5,12.0
A woman in an office reaching up for a clock on the wall.,A woman in an office reached up to a clock on the wall and held it up.,0.9351098537445068,0.4736842105263157,20.0
Yellow and red floral arrangement displayed in bathroom.,"In the bathroom, a yellow and red floral arrangement is displayed.",0.9715297222137452,0.4615384615384615,35.0
A large red vase sitting in front of a building.,In front of a building is a large red vase.,0.9256724715232848,0.5,36.0
Light colored teddy bear dressed in a hoodie and pants,"Light colored teddy bear, wearing a hoodie and pants.",0.9634221792221068,0.4615384615384615,10.0
A plate sits on a table in front of a woman.,A plate sits in front of a woman at a table.,0.9906597137451172,0.5,22.0
A series of photographs depicting plates covered in different types of food.,A series of photographs showing different types of food covered plates.,0.9801286458969116,0.5,39.0
"Separate pictures show noodles, rice and a meat dish.","Separate pictures show meat, rice and noodles.",0.9698126316070556,0.4545454545454545,17.0
Two women and man holding flutes of champagne.,Two women and a man holding champagne flutes.,0.9874693751335144,0.4545454545454545,19.0
A man wearing a beret while using a laptop computer.,A man wearing a beret is seen using a laptop.,0.9478883743286132,0.4545454545454545,15.0
A passenger train traveling through rural mountain countryside.,A passenger train traveling through the rural countryside of India.,0.877495288848877,0.5,19.0
A man in glasses wearing a shirt and tie.,A man wearing glasses wearing a tie and glasses.,0.9405728578567504,0.5,15.0
A woman standing outside of a metallic bus parked.,A woman standing outside of a metallic bus parked in a parking lot appeared to be pregnant.,0.7501639127731323,0.4375,41.0
A man flying a kite in a park on a clear day,"On a clear day, a man flies a kite in a park.",0.9717700481414796,0.5,33.0
The officer is riding a horse threw the streets.,"The officer is riding a horse on the streets, police said.",0.8424858450889587,0.5,18.0
a person riding on a horse drawn carriage,A person riding on a horse-drawn carriage.,0.993067979812622,0.4444444444444444,3.0
A turkey or chicken cooks inside a kitchen oven.,A turkey or chicken cook in the oven.,0.9066994786262512,0.4545454545454545,11.0
A sink is shown in front of a frame covered wall.,In front of a frame-covered wall is a sink.,0.9525792598724364,0.3846153846153846,28.0
A bathroom with a row of wall mounted sinks.,A bathroom with a row of wall-mountained sink.,0.9124901294708252,0.5,5.0
a man on a bike that is walking dogs,A man on a bicycle who is walking dogs.,0.950243353843689,0.4545454545454545,9.0
People and bicycles in a crowded street in China.,People and bicycles are seen in China in a crowded street.,0.9534717798233032,0.5,27.0
A woman holding a tooth brush while wearing black.,"A woman holding a tooth brush, wearing black, smiles.",0.8871017098426819,0.4545454545454545,14.0
A bathroom with two toilets look in very bad shape.,A bathroom with two toilets looking very bad.,0.9361947774887084,0.5,8.0
A white bathroom sink sitting under a mirror.,Under a mirror is a white bathroom sink.,0.9405851364135742,0.4,34.0
A bathroom with white colored cabinets and toilet,A bathroom with white cabinet and toilet.,0.9438180923461914,0.5,10.0
A full view of a dirty bathroom with no toilet available.,A full view of a dirty bathroom without a toilet.,0.9765310287475586,0.5,15.0
A man sits on a motorcycle holding a cat.,A man holds a cat on a motorcycle.,0.9440767168998718,0.3,24.0
A cat is drinking water from the toilet bowl,A cat is drinking water out of a toilet bowl.,0.964863657951355,0.5,9.0
A rotten door leading into a restroom covered in filth.,A rotten door leading into a women's bathroom was covered in filth yesterday.,0.8428007960319519,0.5,23.0
"A bathroom is shown, with a urinal and a bidet.",A bathroom is shown with a bidet and a urinal.,0.99672269821167,0.4545454545454545,11.0
A white toilet filled with bags of garbage.,A white toilet filled with garbage bags.,0.9896711111068726,0.5,10.0
A room with urinals lined up on both sides.,A room with urinals on both sides of the bed.,0.8720699548721313,0.4615384615384615,20.0
The motorcycle procession made their way down the crowded street.,The motorcycle procession made its way down the busy road.,0.9047531485557556,0.5,17.0
A bathroom that has a toilet and a trash can in it.,A bathroom with a toilet and a trash can.,0.9639246463775636,0.4166666666666667,12.0
A man riding a motorcycle down a busy city street.,A man riding a motorcycle down a busy city street was struck by a police car.,0.7969144582748413,0.5,27.0
A man riding on the back of a blue motorcycle.,A man riding on the back of a blue motorcycle appeared to be in high spirits.,0.7954356074333191,0.5,31.0
A man leaning on his motorcycle along the roadside.,A man leaning on his motorcycle along the road appeared to be in good spirits.,0.8075525164604187,0.5,29.0
A young couple smile as they sit in a nice restaurant.,A young couple smiles while sitting in a nice restaurant.,0.9681475758552552,0.4615384615384615,10.0
A small child climbs atop a large motorcycle,A small child jumps on a large motorcycle.,0.7961792349815369,0.4,8.0
A commercial aircraft flies low above street traffic.,A commercial aircraft flies low above the traffic of other aircraft.,0.8991985321044922,0.4615384615384615,22.0
Silver and red airplane flying through the air alone.,Silver and red airplane flying alone in air.,0.9810103178024292,0.4166666666666667,15.0
A large passenger jet flying through a blue sky.,"A large passenger jet, flying through a blue sky, is seen.",0.9625749588012696,0.5,10.0
An airplane having maintenance done on the tarmac.,An airplane on the tarmac having maintenance.,0.9826478958129884,0.5,30.0
Two sheep that are standing in the grass.,Two sheep in the grass are standing.,0.9821268320083618,0.5,22.0
A sheep dog herding a group of three sheep.,A sheepdog herding three sheep.,0.9219462871551514,0.4444444444444444,12.0
Three giraffes and one zebra graze is in part of the grasslands,Three giraffes and a zebra are grazing in part of the grasslands.,0.9459484219551086,0.5,12.0
A cat curled up in a sunny spot on a table sleeping.,"A cat curled up on a table, sleeping peacefully.",0.8271841406822205,0.3846153846153846,26.0
Two giraffes rubbing on a tree beside two giraffes.,Two giraffes rub on a tree next to two girafes.,0.9364917278289796,0.4166666666666667,11.0
A herd of giraffe walking across a grass covered field.,A herd of giraffes walking across grass-covered fields.,0.9729291200637816,0.4166666666666667,5.0
A group of giraffe standing next to a tree.,A group of giraffes on a tree.,0.8759884238243103,0.4,15.0
The giraffe is standing by himself outside by the trees.,The giraffe is outside by the trees by himself.,0.9356694221496582,0.5,26.0
A giraffe out in the wild on a cloudy day,A giraffe on a cloudy day.,0.9521046876907348,0.4,17.0
A small enclosure for different types of animals.,A small enclosure for different animals to live in.,0.9596682786941528,0.4166666666666667,15.0
A traffic light hanging off of a metal pole.,A traffic light hanging on a metal pole is hanging.,0.96464204788208,0.4166666666666667,16.0
People standing on a sidewalk near a parked bus at night.,"People often stand on the sidewalks near a parked bus at night, witnesses said.",0.8847951889038086,0.4117647058823529,28.0
A couple of women standing next to each other holding skis.,A couple of women holding skis in close proximity.,0.9219051599502563,0.3333333333333333,28.0
A giraffe standing next to a horse in a field.,A giraffe in a field next to a horse.,0.9540778398513794,0.5,19.0
A city street at night with a green signal.,A town street with a green signal at night.,0.9302167296409608,0.4545454545454545,22.0
A couple of giraffe standing next to each other.,Two giraffes standing next to each other.,0.9688441753387452,0.4545454545454545,11.0
Several Zebra are together through the fence.,Several zebra are in the fence together.,0.980241596698761,0.4,20.0
a person that is feeding a big giraffe,A person who is feeding a giraffe.,0.9448400139808656,0.4444444444444444,9.0
A large red double decker bus traveling down a busy street in London.,A large red double decker bus travelling on a busy London street.,0.9783868193626404,0.4375,17.0
The giraffe has it's head against the tree trunk.,"The giraffe has its head against the tree trunk, it says.",0.97130286693573,0.5,10.0
a street light that is covered in dirt and rust,A street light covered with dirt and rust.,0.9816875457763672,0.5,13.0
A giraffe standing next to leaf filled trees.,A giraffe sitting next to leaf-filled trees.,0.8739280700683594,0.5,5.0
A bus heading to Mission Ferry Plaza waiting for passengers.,A bus waiting for passengers at Mission Ferry Plaza.,0.9733321666717528,0.4615384615384615,37.0
Two people sitting on a bench looking out at city.,"Two people sitting on a bench, looking out at the city, said they were tourists.",0.7810502052307129,0.4705882352941176,30.0
A red double decker bus driving past a river.,A red double-decker bus driving through a river.,0.985426902770996,0.5,8.0
A red double-decker bus parked on a helicopter pad.,"A red double-decker bus, parked on a helicopter pad, was seen in the background.",0.9363117218017578,0.4,29.0
A bench sits in the a garden park.,"In a garden park, a bench sits.",0.9685972332954408,0.4444444444444444,26.0
a  man shearing the wool off a sheep,A man shearing sheep's wool.,0.9689928293228148,0.3333333333333333,19.0
A bench and trees on top of a hill.,On top of a hill there is a bench and trees.,0.969469428062439,0.5,32.0
A bunch of goats are eating out of a box,A group of goats eat out of a box.,0.9562355875968932,0.3636363636363636,13.0
A herd of sheep in an open snowy field,A herd of sheep in a snow-covered field.,0.9520448446273804,0.4545454545454545,13.0
a dog carrying a bird in its mouth,A dog with a bird in his mouth.,0.8713937401771545,0.4,11.0
Two red buses are passing on the street.,Two red buses pass on the road.,0.9569112062454224,0.5,12.0
some sheep eating grass in front of a rock,Some sheep eating grass on a rock.,0.9696099162101746,0.4545454545454545,11.0
A sheep standing near some black sheep on a field.,A sheep in a field near some black sheep.,0.9465653896331788,0.4545454545454545,19.0
A rain soaked pigeon sitting on a fence.,A rain-soaked pigeon on a fence.,0.960863471031189,0.5,9.0
A bird is flying away from the person,A bird is flying away from a person. What should I do?,0.8702123165130615,0.4615384615384615,22.0
An eagle is posted on a thin rail.,A thin rail is posted an eagle.,0.9801025390625,0.5,17.0
A small bird picking at pebbles on a beach.,A small bird on a beach chewing on pebbles.,0.8249675631523132,0.3636363636363636,23.0
A stoplight in a city with trees in background,A stoplight in a town with trees in the background.,0.9240379333496094,0.5,9.0
A sign hanging off the side of a wooden pole.,A sign hanging from a wooden pole.,0.9734385013580322,0.5,13.0
a small bird on a branch in a tree,A small bird hanging from a tree branch.,0.9173420667648317,0.4,22.0
a small bird is standing on a tree outside,A small bird is in a tree outside.,0.907686412334442,0.5,11.0
Woodpeckers on the side of trees during the day.,"During the day, there are woodpeckers on the side of trees.",0.9655569791793824,0.5,42.0
Sepia photograph of two women petting a horse.,Sepia - Photographs of two women petting horses.,0.9604820013046264,0.4545454545454545,7.0
A train coming up to a railroad crossing.,A train crossing a railroad crossing.,0.9017437696456908,0.5,9.0
A young woman underneath a clear bubble umbrella,"Under a clear bubble umbrella, a young woman is underneath.",0.97551167011261,0.4545454545454545,45.0
A train traveling over a bridge over a body of water.,A train traveling over a bridge over a water body.,0.9943037033081056,0.5,12.0
A bird that is flying above the flowers.,A bird that flies above the flower.,0.943954348564148,0.5,7.0
A bridge that crosses over a body of water.,A bridge over a water body.,0.9291481971740724,0.3,25.0
Two large birds walking through a field together.,Two large birds walking together in a field.,0.9781813025474548,0.4545454545454545,18.0
A man that is walking next to a train.,A man who walks next to a train.,0.9746168851852416,0.5,9.0
The freight train is passing underneath the bridge.,"Under the bridge, the freight train is passing.",0.9432985782623292,0.4,41.0
Train cars and a dry stream-bed along a roadside.,Along a roadside are train cars and dry stream beds.,0.9438165426254272,0.5,39.0
A woman wearing a camera strap around her neck.,A woman wearing a camera strap around her neck appeared to be in distress.,0.8274503350257874,0.5,27.0
A bunch of people inside a crowded subway train.,A group of people huddled inside a crowded subway train in New York City.,0.8086749911308289,0.4,30.0
A Fed Ex delivery truck driving head on into an SUV.,"A Fed Ex delivery truck veered into an SUV, injuring two people.",0.7528084516525269,0.4375,28.0
The black  cat was laying on the floor,The black cat was lying down on the floor.,0.9657604098320008,0.5,8.0
a cow that is next to a motorcycle,A cow next to a motorcycle.,0.985010266304016,0.5,10.0
pretty cat hiding inside of a brown suitcase,Pretty cat hiding in a brown suitcase.,0.982576549053192,0.5,9.0
A cat sleeping in a large piece of luggage.,A cat sleeping in a large luggage case.,0.9427320957183838,0.5,13.0
A man is scratching the cat on the head.,A man scratches a cat on his head.,0.8994892835617065,0.5,12.0
A furry cat sits on a blue chair.,A furry cat is sitting in a blue chair.,0.9715349674224854,0.5,8.0
A herd of cattle grazing on the side of a hill.,On the side of a hill there is a herd of cattle.,0.9105403423309326,0.4615384615384615,31.0
A black and white cow standing on to of a lush green hillside.,A black and white cow on a lush green hillside on which it stands.,0.971246898174286,0.5,34.0
A dog is standing in floodwater beside a house.,"A dog is in floodwater in front of a house, neighbors said.",0.8790714740753174,0.3846153846153846,36.0
a man with a cup is standing near a cow,A man with a cup stands near a cow.,0.9890567064285278,0.5,8.0
A white bull is standing still in a clearing.,"A white bull is in a clearing, still.",0.9258853197097778,0.5,21.0
A man with his arms crossing wearing a shirt and tie.,A man crossing his arms wearing a suit and tie crossed his arms.,0.8611178398132324,0.5,35.0
A statue of an elephant on the ground.,On the ground is a statue of a elephant.,0.9818379282951356,0.4545454545454545,30.0
An elephant eats leaves off of a tree.,An elephant eats leaves from trees.,0.968332052230835,0.4,7.0
a dog with a umbrella that is pointing to the sky,A dog with an umbrella pointed to the sky.,0.9834421873092652,0.4615384615384615,14.0
A cat is laying inside of a box,A cat is inside a box.,0.8903769254684448,0.5,11.0
a close up of a cat in a sink,A close-up of a cat in a sink.,0.9888705015182496,0.4444444444444444,3.0
three empty docks some water and some clouds,"Three empty docks, some water, some clouds.",0.9669774770736694,0.3,7.0
A picture of a man that is posing for a picture.,A picture of a man taking a picture.,0.8459746837615967,0.5,13.0
A small marina next to a wall of rocks.,A small marina next to a rock wall.,0.9791182279586792,0.5,12.0
A dog laying on a floor with a blue ball.,A dog with a blue ball on the floor.,0.8912734985351562,0.4545454545454545,26.0
A black dog laying on top of a rug on a hardwood floor.,A black dog was found lying on top of a carpeted floor.,0.8290407061576843,0.5,24.0
A group of three young men holding an umbrella.,Three young men holding umbrellas.,0.9582098126411438,0.4,16.0
A brown bear walks through a grassy field.,A brown bear walks through a field of grass.,0.9719148874282836,0.5,13.0
A wild animal walking across a grass covered field.,A wild animal walking through a grass-covered field.,0.9576600790023804,0.5,6.0
A couple sharing an umbrella on a rainy day.,"On a rainy day, a couple shared an umbrella.",0.978992760181427,0.4545454545454545,35.0
Several people wait at an airport baggage claim.,Several people wait at the airport baggage claim for a ticket.,0.9524924755096436,0.4615384615384615,16.0
A large brown bear on a rock slab.,A large brown bear on a slab of rock.,0.9892970323562622,0.5,11.0
A dog and a cat laying together in a pet bed.,A dog and a cat sleeping in a bed together.,0.9020333290100098,0.4166666666666667,20.0
Two zebra walking down a small rural road.,Two zebra walk along a rural road.,0.9515315294265748,0.5,12.0
a group of zebras are all drinking from a river,A group of zebras drink from a river.,0.9481643438339232,0.4545454545454545,13.0
Friends playing a game of Frisbee in a green park,Friends play Frisbee in a green park.,0.9664840698242188,0.4545454545454545,14.0
A person cleaning a dogs teeth next to a table.,"A person cleaning a dog's teeth next to a table, one said.",0.9773809909820556,0.5,11.0
A zebra standing on top of a grass covered field,A zebra on top of a grass-covered field.,0.9470404386520386,0.4545454545454545,11.0
A zebra standing on top of a dirt field.,A zebra in a dirt field.,0.9033195972442628,0.4444444444444444,16.0
Zebra stripes very up close and very perfect.,Zebra stripes are very close and very perfect up.,0.9614638090133668,0.5,10.0
Two dogs walking down a street side by side.,Two dogs were seen walking along a street side by side at the same time.,0.9058034420013428,0.4375,31.0
Few people playing with Frisbee in the park.,In the park there are few people playing Frisbee.,0.9698180556297302,0.4166666666666667,40.0
an image of two zebras in the middle of the wilderness,A picture of two zebras in the middle of the wilderness.,0.9793218970298768,0.5,8.0
"A plate with banana's, carrots, blueberries, and oranges.","A plate with orange, carrot, blueberries and bananas.",0.9824180603027344,0.3333333333333333,13.0
A man pushing a cart filled with lots of ripe bananas.,A man pushing a shopping cart filled with ripe bananas appeared to be in high spirits.,0.8764853477478027,0.3888888888888889,44.0
A table topped with ripe bananas sitting in piles.,A table littered with ripe bananas.,0.8785218000411987,0.3636363636363636,22.0
A pitcher on the mound prepares to throw the ball.,A pitcher prepares to throw the ball in the game.,0.901316225528717,0.5,25.0
A pitcher winds up to throw a ball.,A pitcher throws a ball.,0.8311549425125122,0.375,13.0
A bunch of butterfly's sitting on a basket.,A group of butterflies are sitting on a basket.,0.892852246761322,0.5,11.0
A pile of oranges cut in half sitting on top of a wooden counter.,"A stack of oranges, cut in half, sat on top of a wooden counter.",0.915005624294281,0.5,12.0
Two men holding skis standing on a ski slope.,Two men holding skis stood on a ski slope at the top of the mountain.,0.9367917776107788,0.4375,32.0
a couple of people on skis ride through the snow,Several people on skis ride through the snow.,0.8451402187347412,0.5,11.0
A man riding skis down a snow covered slope.,A man skiing skis down a snow-covered slope.,0.9454758167266846,0.5,4.0
A blue glass plate topped with cheese and broccoli.,"A blue glass plate with cheese, broccoli and cheese.",0.9684337377548218,0.5,22.0
A plate topped with broccoli chicken covered in sauce.,A plate of broccoli chicken with sauce covered in.,0.971065640449524,0.5,27.0
The skier is racing down the snow covered slopes.,The skier races down the snow-covered slopes.,0.950085461139679,0.4,7.0
A skier with poles extended skiing by a flag post.,A skier skiing by a flag post extended his poles.,0.9698898792266846,0.5,34.0
a person jumping over a ramp with a skateboard,A person jumping over a skateboard.,0.8909199237823486,0.5,14.0
A woman wearing a mask on her face purchasing vegetables,A woman wearing a mask purchasing vegetables.,0.9702237844467164,0.5,13.0
A man riding skis down a snow covered ski slope.,A man riding skis down a snow-covered ski slope was killed.,0.8483338356018066,0.4615384615384615,12.0
a person on skies performing on an obstacle course,A person on the sky performing in an obstacle course.,0.9365328550338744,0.5,9.0
A woman skiing down the side of a snow covered ski slope.,A woman skiing down the side of a snow-covered ski slope sledged into a tree.,0.7992092967033386,0.5,21.0
A woman riding skis down the side of a snow covered mountain.,A woman riding skis down the side of a snow-covered mountain was seen in a video.,0.8882654905319214,0.4705882352941176,21.0
A man flying through the air over a skateboard.,A man is seen flying over a skateboard in the air.,0.953122615814209,0.3846153846153846,30.0
A crowd of young people sanding on a snow covered ski slope while holding ski equipment.,"A crowd of young people sanding on a snow-covered ski slope, while holding ski equipment, rushed the slopes.",0.9522813558578492,0.5,21.0
many kids holding skating board on the snow,Many kids holding skate boards on the snow.,0.9623193740844728,0.4545454545454545,6.0
Blonde haired boy doing a jump while riding a skate board.,Blonde haired boy jumping while riding a skateboard.,0.9651312232017516,0.5,12.0
A man flying through the air on a skateboard.,A man on a skateboard is seen flying through the air.,0.9578816890716552,0.5,37.0
A woman carrying a platter filled with hot dogs.,A woman carrying a platter filled with hot dogs appeared to be in a panic.,0.8265546560287476,0.5,26.0
A man gets ready to perform a stunt on his skateboard.,A man prepares for a stunt on his skateboard.,0.9533421397209167,0.5,15.0
A snowboarder is airborne grabbing is board.,"A snowboarder is airborne, and a board is board.",0.87529456615448,0.4444444444444444,10.0
A brown donut on a thin piece of white paper.,A brown donut on a white paper piece.,0.9731654524803162,0.4545454545454545,17.0
A tray covered in chocolate donuts on top of a table.,A table covered with chocolate donuts.,0.8925656080245972,0.2307692307692307,25.0
A woman trying to bite a hot dog in a container without holding it.,"A woman tried to bite a hot dog without holding it, police said.",0.8401238918304443,0.5,27.0
A man riding a snowboard down the side of a snow covered slope.,A man riding a snowboard down the side of a snow-covered slope was seriously injured.,0.8385099172592163,0.5,23.0
A child is shown eating a scoop of yogurt.,A child eats a bowl of yogurt.,0.8978287577629089,0.4,16.0
A little boy with a red fireman taking a bit out of food wrapped in a napkin.,A little boy with a red fireman took a piece of food from a napkin and ate it.,0.9253541827201844,0.3809523809523809,27.0
The young man are playing a game of soccer in the field.,"The young men are playing soccer in the field, he said.",0.8484559059143066,0.4,20.0
A man with respirator works on a surf board.,A man wearing a respirator works on a surfboard.,0.9799301624298096,0.5,8.0
A chocolate cake topped with lots of raspberries.,"A chocolate cake, with lots of raspberries, served.",0.959751546382904,0.4545454545454545,15.0
A group of young boys playing a game of soccer.,A group of boys playing a soccer game.,0.9610714912414552,0.5,18.0
A bed covered in pillows sitting underneath a window.,"Under a window, a bed covered in pillows.",0.9042189121246338,0.3636363636363636,36.0
A bed that has pillows and blankets on it.,A bed with pillows and blankets.,0.94426292181015,0.3636363636363636,12.0
Someone who is applying some chocolate on a cake.,A cake decorator who is applying chocolate.,0.8979659080505371,0.3333333333333333,29.0
Someone riding waves on their surf board in the ocean.,A person riding a surf board in the ocean.,0.928047776222229,0.5,19.0
a man is blowing out candles on a cake,A man blowing out a cake.,0.842802107334137,0.4444444444444444,16.0
The man has enjoyed many years as a surfer.,"For many years, the man has enjoyed surfing.",0.9059686660766602,0.4166666666666667,28.0
A team of young children playing soccer.,A young children's soccer team.,0.9381792545318604,0.2,21.0
A man and a woman cut a cake together.,A man and a woman cut a cake together at the same time.,0.9675979018211364,0.5,17.0
A surfer is riding back side on a wave.,A surfer is riding on a wave in the back side.,0.9652954936027528,0.5,18.0
"An air mattress, plastic chair and bike decorate this room.","This room decorates with an air mattress, plastic chair and bike.",0.9592122435569764,0.5,45.0
These children are sleeping in the same bed.,These children sleep in the same bed at night.,0.9248043298721312,0.4166666666666667,16.0
A large cheese pizza with slices missing from it.,A large cheese pizza with slice missing.,0.9748014211654664,0.4545454545454545,9.0
A computer desk topped with a laptop and a monitor.,A computer desk with a monitor and a laptop.,0.9447572827339172,0.5,17.0
A woman standing on a  tennis court holding a racquet.,A woman holding a racquet on a tennis court.,0.9538455009460448,0.5,30.0
A cheese pizza with a couple of slices missing.,A cheese pizza with a few pieces missing.,0.9381887912750244,0.5,11.0
A boy swinging a tennis racquet on a court with other kids.,A boy swings a tennis racket with other kids on a court.,0.9388265609741212,0.4285714285714285,26.0
A little girl that is holding a toothbrush.,A child holding a toothbrush.,0.8806880116462708,0.375,17.0
Child in yellow lying in a hospital type bed.,The child in yellow is lying in a hospital bed type.,0.9747656583786012,0.5,16.0
One man is taking a photo and two others are holding Wii controllers.,One man takes a picture and two others hold Wii controllers.,0.967441201210022,0.5,18.0
A kid sitting at a computer wearing headphones.,"A kid sitting at a computer, wearing headphones, smiles.",0.8898259401321411,0.5,9.0
A woman stands in a field holding a kite.,A woman holds a kite in a field.,0.9382981061935424,0.3,20.0
A crowded beach with many kites flying,A crowded beach full of kites flying.,0.9621669054031372,0.4,9.0
A woman standing next to the ocean flying a colorful kite.,A woman flying a kite next to the ocean.,0.9197521209716796,0.5,34.0
A blue sink is in a corner cut out.,A blue sink is cut out of a corner.,0.9848729968070984,0.4545454545454545,17.0
A group of people standing on a hill tossing a boomarang,A group of people sitting on a hill throwing a boomarang.,0.8448885083198547,0.5,9.0
A man standing on a beach flying a kite in the sky.,A man on a beach flying a kite.,0.9131524562835692,0.4545454545454545,20.0
A man wearing orange swinging a bat in the snow.,A man wearing an orange jumpsuit swings a baseball in snow.,0.8535038232803345,0.4615384615384615,22.0
Man holding a blood spattered base ball bat,A man holding a blood-spattered baseball bat.,0.9279578328132628,0.2727272727272727,6.0
A baseball player swinging a bat on a field.,A baseball player swings a bat in the field.,0.9352846741676332,0.5,7.0
Professional baseball player at bat at citi stadium.,A professional baseball player at bat at the New York Mets Stadium.,0.8727406859397888,0.5,20.0
A white plate topped with sliced of pizza.,"A white plate, with a slice of pizza.",0.9438927173614502,0.5,10.0
A person at a table eating some food.,A person eating food at a table.,0.9819985628128052,0.4444444444444444,22.0
Three pizzas sitting next to each other in boxes.,Three pizza boxes sitting next to each other.,0.9749578237533568,0.4166666666666667,14.0
A table with a vase filled with flowers sitting on top of it.,A table with a vase filling with flowers on top.,0.9420280456542968,0.4615384615384615,17.0
An open laptop computer sitting on top of a desk.,An open laptop sitting on a desk top.,0.964356243610382,0.5,20.0
A man is typing at his laptop computer.,A man is typing on his laptop.,0.9546736478805542,0.5,11.0
Two women standing in front of a laptop computer.,"Two women stood in front of a laptop, one holding the other's hand.",0.8977797627449036,0.375,30.0
A person on a laptop sitting in a room.,A person sitting in a room with a laptop.,0.9778313636779784,0.4,25.0
A laptop sits on the table with its case.,A laptop with its case is on the table.,0.9555147886276244,0.5,21.0
A man cooks pizzas in a fire kiln.,A man cook pizzas in a fire-cracked oven.,0.7682963609695435,0.4,12.0
A large clock mounted to the side of a building.,A large clock on the side of a building mounted.,0.9775566458702089,0.5,16.0
A man and a lady holding up some cameras near each other.,A man and a woman holding up some cameras near each other appeared to be having fun.,0.8271795511245728,0.5,31.0
there is a monk standing in front of a building,There is a monk on the front of a building.,0.9454545378684998,0.5,12.0
Two women comparing info on their phones in the room,Two women comparing phone numbers in the room.,0.8730336427688599,0.3846153846153846,16.0
A person that is on their phone doing something.,A person on his phone doing something?,0.9229429960250854,0.4545454545454545,12.0
A restaurant kitchen under construction in a building.,Under construction in a building is a restaurant kitchen.,0.9667099714279176,0.5,46.0
A black stove with two ovens build into it.,A black oven with two ovens built in it.,0.9011772274971008,0.5,6.0
A large building with a clock on the front of it.,A large building with a clock on its front.,0.991948425769806,0.5,9.0
A couple of flowers inside a clear vase.,Inside a clear vase are a couple of flowers.,0.974697768688202,0.5,32.0
"Pink, yellow, and green flowers in a brown vase.","In a brown vase are pink, yellow and green flowers.",0.9515221118927002,0.4615384615384615,36.0
A glass vase with white flowers in it.,A glass vase filled with white flowers.,0.955817699432373,0.5,13.0
"The vase holds two large, pink roses whose petals have fully opened.","The vase holds two large pink roses, whose petals are fully open.",0.9863889217376708,0.5,6.0
A vase that has a flower inside of it.,A vase with a flower inside.,0.9677971601486206,0.3,12.0
People sitting down for a meal in a restaurant.,People sitting down for dinner in restaurants.,0.9239578247070312,0.5,9.0
A man is cooking in a crowded kitchen.,A man is cooking in a kitchen full of people.,0.905556321144104,0.4545454545454545,19.0
A group of people standing outside of a bus.,A group of people waiting for a bus outside.,0.8561267256736755,0.3636363636363636,19.0
A woman standing in front of a kitchen sink on display.,"A woman standing in front of a kitchen sink, on display, appeared to be pregnant.",0.768380880355835,0.5,26.0
"A kitchen complete with a microwave, sink, and dishwasher.","A kitchen complete with dishwasher, microwave and sink.",0.9871866703033448,0.4545454545454545,25.0
