original,paraphrase,sim,jaccard,edit_dist
"Recently ordered Spinato's again and just had to update to 5 stars... as much as I've always loved NYPD, I have to admit that this really is the best pizza I've had in the valley.",This pizza was amazing! I am a fan of the NYPD so I was super excited to go to Spinatos.,0.8542757034301758,0.1219512195121951,136.0
They make a decent pizza with ample toppings and a chewy crust.,I love these pizzas. My mom and her husband like them. The crust is crisp and the meat is perfectly cooked. My hubby really liked the cheese on it.,0.7614470720291138,0.0294117647058823,112.0
If you like your sauce sweet - I mean SUGAR sweet then this is the place for you.,For a sweet sauce that is sweet and sweet but if your sauce is a bit too sweet then you can't make your sauce sweet.,0.7736331224441528,0.3076923076923077,79.0
The best pizza in the great state of Arizona!,My favorite pizza place in Arizona!,0.8877006769180298,0.2727272727272727,27.0
"We ordered pizza delivery half Chicago and half Italiano, although it tooks in total 1 hour , they told us in advance so we were ready to wait.","I was a little disappointed, since they deliver pizza half Chicago and half Italiano.",0.7767888307571411,0.1515151515151515,110.0
"Went with a friend on a sat afternoon and we were in the mood for pizza and he suggested Spinato's, mainly because it's his fav pizza joint and I'm willing to try new things, so why not.",My friend loves Spinato's pizza and has always had a great time here.,0.7817877531051636,0.0952380952380952,139.0
Spinatos is awesome.,You don't need to be a big fan of Spinatos.,0.7988910675048828,0.0,35.0
I HATE when I have a preconceived review of a 5 star rating and I get disappointed.,I don't like 5 star reviewers. It just makes my head hurt.,0.7911803722381592,0.1304347826086956,59.0
"Good service, good beer selection, very good pizza.",Great pizza and good beer.,0.8217363357543945,0.1,38.0
This is the best pizza my family & I have ever tasted.,"Great pizza, the only thing I don't like more than is the fact that this is the only place you can get it. My family loves it.",0.7962605953216553,0.2142857142857142,98.0
"Great food, bad management and service.",Great food but not very good management.,0.8004863262176514,0.0833333333333333,23.0
"Pizza is awesome, period.",Awesome pizza. It's so good. Pizza is awesome.,0.8394616842269897,0.2,34.0
I'd rather have had DiGiorno!......and I hate DiGiorno.,i'd rather have DiGiorno! and i hate DiGornio!,0.9198561310768129,0.4545454545454545,15.0
Hands down the best pizza in town!,The best pizza I've ever had!,0.7823262214660645,0.3,24.0
Freaking good Pizza!,"Great pizza, great price. Pizza tastes great!",0.7560819387435913,0.0,32.0
"Shout out to the guy on Trip Advisor who said the L'Italiana here is the best pizza in Northern Phoenix...I don't live locally, but this was wonderful advice and was well worth going a few miles out of the way for.","I haven't had any pizza and I am not a pizza fan, so I am happy to have a good pizza place in Northern Phoenix",0.7697516083717346,0.1224489795918367,162.0
"In search of The Valley's Best Calzone, my friends and I headed first to Spinato's.",YUM! We were looking for an amazing place to grab a calzone and ended up swooning at Spinato's.,0.7897982001304626,0.1,66.0
This was on my Bookmark list and was also pretty close to work.,"oh man, this place is a good option. it was on my bookmark list.",0.7797390222549438,0.238095238095238,51.0
Sone of the best pizza in Arizona.,I just have to say the best pizza I have had in Arizona.,0.7838327288627625,0.3846153846153846,26.0
Best pizza in the valley.,The best pizza ever. Probably one of the best pizza places in the valley. The crust is fresh and thin. It's great for the price.,0.8646160960197449,0.2631578947368421,104.0
This is the best pizza I have ever tasted.,Very good pizza. I have to try more pizzas than this and I was disappointed.,0.795703113079071,0.15,52.0
I have bought new tires and was referred by Discount Tires to have an alignment done.,They have a free tire alignment for your tires. They can give you a discount on their services for your oil change or tire service.,0.7938578128814697,0.0967741935483871,87.0
"These guys are honest,breath of fresh air.","They're all honest,breath of fresh air.",0.8620805740356445,0.4444444444444444,9.0
I needed paintless dent removal and the traditional dent removal method due to the differing traits of the dents a vandalism on my car left.,Paintless dent removal was very good.,0.7688380479812622,0.125,109.0
All Starbucks are not created equal.,Starbucks is not a Starbucks of equals.,0.8767254948616028,0.2,21.0
Another large Starbucks location with tables aplenty!,A large Starbucks with a table aplenty.,0.8682544231414795,0.3,19.0
"In regards to Cassie or \""Ricks\"" comment.",Cassie is a nickname for Ricks.,0.822272539138794,0.0833333333333333,31.0
Decided on a new fitness program and included in that were a list of supplements I needed to get.,I decided to get the supplements.,0.7843352556228638,0.1428571428571428,71.0
Very good taco shop.,This place is good. The owner is the best taco owner in town. The tortillas are very good.,0.7792391777038574,0.1333333333333333,75.0
This place has the absolute best bean and cheese burrito the mixture is amazing it is it!,We love this place and would recommend this restaurant. The burrito is awesome and the cheese is great and the shredded meat is so good.,0.7690834999084473,0.2692307692307692,92.0
Horrible customer service..,Worst customer service I've ever had!,0.8146153092384338,0.125,21.0
I went to get rabies shots for both of my chihuahuas.,The chihuahuan's rabies shots were good.,0.853921115398407,0.1333333333333333,37.0
"Ok, if you like canned chicken, no spices and little flavor, this is your place!\n\nThe chicken Tortilla soup was good, and the chips...","The tortilla soup was good, and the chips were really tasty.",0.7885011434555054,0.2307692307692307,106.0
"Tried this place cause close to home and good yelp reviews... Hard to find good Mexican food in Phoenix , but this place was pretty good .. Good addicting salsa , I got the 3 enchiladas platter , which were all good , good sauces, good rice and beans ... No funny flavors.",This place is really good food.. I ordered the enchiladas and was very happy with it..,0.750596284866333,0.1666666666666666,211.0
We have ordered Pickup on several occasions and have thoroughly enjoyed both the quality and portions of every item ordered.,I've ordered Pickup a few times now and both times have been great. Their prices are affordable and they come highly recommended.,0.8247118592262268,0.1515151515151515,86.0
I've been going to Dave Jr. for a few years (on and off).,I've been going to Dave Jr. for years.,0.9679158329963684,0.5,19.0
Excellent yellow curry with chicken.,Good curry with chicken and red onion.,0.800399124622345,0.2,29.0
We really enjoy Krua Thai.,I really enjoyed Krua Thai. We really enjoyed it.,0.8880749940872192,0.5,26.0
I have had the yellow and green chicken curry and both were delicious.,The green chicken was my favorite curry.,0.8041666150093079,0.1875,47.0
"Good food, very fair price, and a nice variety on the lunch menu.","Good food, fair prices, nice variety.",0.846205472946167,0.2666666666666666,30.0
First visit was not that impressive.,First visit was not that impressive. First visit it was not so impressive. It is a big city with the best view and nice people.,0.8114637732505798,0.3157894736842105,91.0
I wasn't super hungry so I ordered the Garlic Lovers with mixed veggies.,"I'm a fan of garlic and onions, so it was good that I had the combo, so I ate all four of them.",0.7767651081085205,0.1428571428571428,69.0
They must have changed their cook again.,Their cook was now ill.,0.766058087348938,0.2,30.0
This is my favorite Thai place in Phoenix and around.,"Located near Phoenix International Airport (IATA: KHQH, MSN: KQHQ) The staff is friendly and accommodating. I love the Thai food on the menu.",0.7114151120185852,0.1481481481481481,114.0
"This is the best Thai food I've found in Phoenix, and I've been to Thailand several times.",Amazing Thai food! I've been to Thailand a couple of times and I love it.,0.839923620223999,0.24,56.0
Krua Thai serves good thai food if you happen to live north of Phoenix.,"Krua Thai, the best Thai food in Phoenix.",0.9309471249580384,0.2352941176470588,39.0
I have been craving good Thai and remembered this place from years ago.,You can find a ton of good Thai food at this place. My husband and I love it.,0.8120213747024536,0.1923076923076923,52.0
"I am a die-hard spicy Pad Thai fan, I think I could eat it every single day.",It is so spicy and oh so flavorful. My boyfriend really loves the Pad Thai.,0.768488883972168,0.1153846153846153,56.0
The green curry flavor is spectacular and the spice level of medium was perfect to clear my sinuses and awaken my senses.,Excellent green curry with some good flavors.,0.7729970812797546,0.0833333333333333,98.0
Awesome place to buy snakes and fish supplies.,Great price. Definitely a fun place to shop for snakes and fish supplies.,0.8625767827033997,0.4,35.0
Wanted to get a sectional reupholstered and ended up with a nightmare of an experience.,When I arrived at the store to get my sectional reupholstered and had my furniture re-upholstered the service was horrible.,0.8022841811180115,0.1851851851851851,68.0
Worst Customer Service and follow-up appointment.,Worst customer service and follow up appointment. VERY HORRIBLE!,0.90177321434021,0.5,18.0
"Before you have granite work done by them, PLEASE ask to see our pictures.",Our granite works are listed below.,0.8193542957305908,0.1111111111111111,52.0
We've been on the lookout for inexpensive and tasty Chinese food.,My husband is a very nice Chinese and I am looking for some Chinese food. He would recommend this restaurant to us,0.8017646074295044,0.1428571428571428,82.0
I'm new to the area and didn't know what my delivery options were.,I was not sure what delivery options they had.,0.7598755359649658,0.1578947368421052,37.0
1st time I have ever gotten a brow wax next to my work so I came here...,The best eyebrow wax experience ever!!,0.7663328647613525,0.0476190476190476,49.0
"Great quick service   Leo did my nails,  funny guy.",Great service Leo did my nails. Very nice!,0.8714761734008789,0.4166666666666667,19.0
I can't eat gluten anymore so while I used to eat here......now I go for other people who live with me!,A good place but I can't eat gluten anymore,0.7535057067871094,0.2272727272727272,82.0
Pat Ruiloba rocks!,I've never heard of Pat Ruiloba before! But she is awesome!,0.7861422300338745,0.1666666666666666,44.0
I love this Firestone.,I'm a firestone fan and love it. The fact that the firestone is on top of my lawn is a very nice thing to have.,0.7820602059364319,0.0416666666666666,92.0
Wonderful staff and Dr. Meek is a great vision specialist.,"I have been to an optician since the early 1990's, and I have seen Dr. Meek twice. He is professional, compassionate, and very informative.",0.804888904094696,0.1481481481481481,102.0
Pinky's Cafe is an old school diner.,Pinky's Cafe is an old school diner. It is situated in the middle of the street and is a little on the river.,0.9184576272964478,0.3684210526315789,73.0
This place is closed,The location of this place is closed.,0.8671380877494812,0.375,17.0
Just got my dogs nails cut here.,My dog nails were cut and I have been really happy. They are ok.,0.777230978012085,0.1666666666666666,48.0
I have always had fresh food here.,I have always enjoyed the fresh food here. Very friendly service.,0.8327538371086121,0.5,33.0
"Now, being from the Midwest, I LOVE a good hunk of BBQ... and like Mathew, I didn't get that here.","I love BBQ, but I didn't get to try that there.",0.7548580169677734,0.2083333333333333,73.0
"Boy, am I ever glad we showed up AFTER the new management took over.",I'm glad I got to see the new management.,0.7763653993606567,0.2105263157894736,37.0
Had the brisket and the bbq beef sandwich + sides.,"I loved the brisket, brian and bbq beef sandwiches - the sides are always better!",0.8047366738319397,0.2105263157894736,40.0
"I was in the neighborhood and in bit of a hurry, the wait for my to-go order was tolerable albeit a bit lengthy around 20 minutes.",We had to wait for about an hour for a to-go order. It was just not that bad.,0.7701093554496765,0.1515151515151515,87.0
Their house lo mein hit every spot of my craving!,I like the taste of their lo mein.,0.7526779770851135,0.2,36.0
"Brought 4 pair of slacks in, 2 zipper replacements and 2 to be hemmed.",Made four pairs of slacks and 2 zipper replacements.,0.825435221195221,0.2941176470588235,31.0
Love QT gas stations!,You gonna love that! I wish i could visit the QT gas stations in the winter.,0.792259156703949,0.2,57.0
I've thought about fast food pizza and Dominos was always one I considered fast good; that being said I was wrong.,I figured Dominos is good for a meal and it's fast food.,0.8029158711433411,0.1538461538461538,81.0
I would gladly recommend Deer Creek Animal Hospital to my friends!,Deer Creek Animal Hospital. Best pet hospital in town!,0.8607636094093323,0.25,47.0
I am very happy at Deer Creek for the basic and as needed care of my dogs.,"The best! My dogs love Deer Creek, and their food is good quality. I'm not sure where we are going next time we are in town.",0.7637301683425903,0.1081081081081081,84.0
Deer Creek takes such good care of my dog Rusty.,Deer Creek was amazing to care for my dog Rusty.,0.9438351392745972,0.4285714285714285,14.0
Sketchy Doggie day care.,Day care for a cute dog.,0.8020994663238525,0.1111111111111111,20.0
I had a pedicure at this place today.,We did a pedicure at a spa...this place is very clean and nice.,0.8149882555007935,0.25,33.0
"After a lot of begging and convincing, me and my boyfriend decided to get pedicures together.",My boyfriend was very interested in getting my pedicures.,0.8033277988433838,0.0952380952380952,65.0
One of my ATF strip clubs even though I'm not a huge fan of them overall.,One of my ATF strip clubs.,0.8847180604934692,0.3125,47.0
I went to a strip club in Mexico once and had a memorable experience.,I have never seen a strip club in Mexico before.,0.8162125945091248,0.3529411764705882,43.0
Love going to The Candy Store with my Buds.,I really like candy stores.,0.7924084663391113,0.0769230769230769,28.0
That might be the last time I use the YELP search to try and satisfy my sweet tooth... No ring pops or bottle caps here folks!!!,My new yelp search is just like this: no ring pops or bottle caps.,0.8359317779541016,0.2580645161290322,81.0
Initially it seemed like Desert Gardens was going to do a wonderful job on the big re-landscape project in our backyard.,"Desert Gardens had been on it for a few years and was always willing to help. However, we felt like it was not a worthwhile project.",0.7564252614974976,0.2222222222222222,99.0
We have bought almost all our plants here for the last many years.We loved this nursery.,"This is my favorite plant nursery, the plants are great and the staff is great. We always come back & we always stop in for more.",0.7532384991645813,0.1515151515151515,86.0
"I got right in and it took me only 15 minutes for my oil change, on a Saturday.",I went to the mechanic and had my oil change done. I waited around an hour for the next part of the oil change.,0.7561339139938354,0.1515151515151515,76.0
This place is GREAT!,This place is absolutely amazing!,0.8259024024009705,0.5,18.0
It's a supermarket.,It's an old school supermarket.,0.8369662165641785,0.3333333333333333,12.0
Good beer selection (well - at least different than your average supermarket).,Very good selection of beers. Very good beer selection.,0.778331458568573,0.1875,51.0
"the whash itself was fine, especially because I chose only their $4 basic..  but driving home one of the silver strips flew off my door (around the window) and so that's forever lost.","the whash itself was fine, especially because I chose only their $4 basic.",0.9155080318450928,0.375,109.0
"I've worked in the industry for over 15 years and I have never seen such pathetic service, or lack there of.","I have never seen such pathetic service, or lack thereof there.",0.767443060874939,0.391304347826087,57.0
Great service great food.,Service was great. Food was good.,0.7694041728973389,0.1428571428571428,22.0
Active Life Center was recommended to me by a friend who also works in the medical field when I complained of chronic back pain that I had been experiencing for several months.,The experience was wonderful and I felt much better. I recommend Active Life Center to anyone who is suffering from back pain.,0.7568853497505188,0.2093023255813953,125.0
I was referred to Integrity Air by a friend who got great service at a reasonable price.,I went to Integrity Air on a Thursday evening and they were very accommodating with the pricing. They were very thorough and they rang me up promptly.,0.7840726375579834,0.1515151515151515,105.0
On November 30 I took me car in for an oil change.,It was the first time I have taken my car in for an oil change.,0.764715313911438,0.35,27.0
This is the most friendly and affordable nail salon ive been to!,"Great nail shop, I love this place!!",0.7791372537612915,0.1176470588235294,51.0
Mi Pueblo is a small place tucked into a strip mall off of 7th St and Union Hills.,"The name of the restaurant is ""Mi Pueblo"", and it is located off the strip. The restaurant is located in the small strip mall area of the Union Hills.",0.7747607231140137,0.3333333333333333,96.0
Talk about a hole in the wall place!!!,The hole in the wall,0.7785962820053101,0.5,20.0
Went there this morning and had the bacon burrito...YUM!,"@TheBreakfastStory - we ate breakfast there this morning, it was great, we had the bacon burrito, I didn't want to get hungry!",0.7927501201629639,0.2,80.0
Now that's a good tamale!,This is an amazing tamale!,0.8305807709693909,0.1111111111111111,16.0
"Despite the promises of tasty Mexican food, this place seemed sooooo mediocre to me!","Not a fan of Mexican food, i can't imagine what a disappointment it would be to eat there.",0.7583465576171875,0.1481481481481481,69.0
I walked into this hole in the wall in a shopping center hoping to find some authentic Mexican food.,I saw this hole in the wall and thought I would like Mexican food. I am from the US and was excited when I found this place.,0.8389112949371338,0.2580645161290322,83.0
"Had a burrito, but it wasn't very good.","I ate the burrito at a party tonight. It was good, but not very good.",0.8614909052848816,0.2777777777777778,37.0
Got chicken chimi ... so good.. so much food.,So I ordered chicken chimi with broccoli and sausage and tomato. Yum!,0.7583515048027039,0.1875,45.0
You pay 5 bucks for a large pep pizza and 3 bucks for.crazy bread.,You get 5 bucks for a large Pep Pizza. The bread is 3 bucks for Crazy Bread.,0.9601765275001526,0.4736842105263157,20.0
"Called to find a chair I really liked on their website, but the person couldn't find it on her \""price sheet\"" -- so she said that probably meant it was discontinued.","When I spoke with the store manager at the time, he mentioned that I had recently found a chair that was discontinued.",0.829707145690918,0.175,104.0
In general I prefer credit unions to banks.,"Credit unions provide you with a safe, unified banking option.",0.789196789264679,0.125,48.0
I encourage active duty military and families of active duty military to think twice before doing business with first credit union.,Veterans and their families should think twice before doing business with a credit union.,0.7789525985717773,0.4545454545454545,56.0
"It was a great pedicure however, she took the nippers (I was a licensed nail tech back in the 90's) and she dug into the side of my nail.",It was an extremely hard pedicure that ruined my experience in nail spas.,0.7527529001235962,0.1935483870967742,96.0
PetSmart is the worst place to take your dog.\n\nTheir petshotel is disgusting..they leave your do in a steel kennel all by themselves and don't care to pay attention to your pup.,PetSmart is the worst place to take your dog.,0.82955002784729,0.2962962962962963,134.0
Don't use the grooming service.\n\nThey cut my dog's nipple which led to infection.,Don't use the grooming service.,0.7558072805404663,0.2857142857142857,52.0
I took my dog to this PetSmart for a bath.,My dogs' bath was great! I've been here many times before and my dogs always love it.,0.7560025453567505,0.04,64.0
"When you are hungry and want something different, Taco Bell is a great place to go.",You will be able to have a variety of tacos at Taco Bell at reasonable prices.,0.7565668225288391,0.1923076923076923,57.0
The dining room is open!!!,Our dining room is open!!!,0.9368045926094056,0.6666666666666666,3.0
"Don't we love to trick ourselves that since it's yogurt, it's good for us?",yogurt is good for us,0.7746752500534058,0.125,53.0
I visited this Starbucks after having my nails done two doors down.,The Starbucks in the corner has a latte bar with coffee on the wall. My nails were done two doors down.,0.8302384614944458,0.2916666666666667,58.0
"Banfield is way overpriced and after finding a much better vet (honest, more knowledgeable, not focused on money) I realized how crappy this place really is.","Banfield has a great name, and the price is right. But, I would have liked a better vet. There is no courtesy or compassion about their patients and their injuries.",0.7744204998016357,0.1304347826086956,116.0
"This particular Panda Express is so gross....I mean, it's clean.",A real disgusting panda express.,0.8129897117614746,0.0714285714285714,50.0
I moved recently and am not near my favorite Panda Express anymore that was in Ahwatukee.,"Ok, I moved and now I'm not near my favorite Panda Express.",0.8344017267227173,0.4,46.0
"The store itself is OK, but the bathroom is DISGUSTING!",I will never go back to this store ever again. The bathrooms are disgusting!,0.8595198392868042,0.1578947368421052,53.0
...they only offer 20% off because their prices are marked up 25% from nearly everywhere else.,..those prices are marked up 25%,0.7548455595970154,0.2941176470588235,62.0
This store is so cool.,A great store that I'm a fan of.,0.7601140737533569,0.0909090909090909,21.0
"Yasha is my hero.... \n\nThank you Yasha, for importing all the foods i call \""grandma foods.\"" \n\nYou can find more different kinds of Kasha here than imaginable.","Yasha is my hero.... nnThank you Yasa, for importing all the foods i call ""grandma foods.""",0.8526273965835571,0.3870967741935484,74.0
I love love love this store!!!,I love love love this store!!!,1.0,1.0,0.0
This place has such a nice selection of salami that I would go back just for that!,Love this place! Great Salami!!,0.7922228574752808,0.0476190476190476,66.0
"If you are from the FSU or FSU Jewish, this is the store for you and your staples.",The FSU Jewish Store is a great store that carries all the staples you need in your closet.,0.8579930067062378,0.24,60.0
Best OBGYN in the world - Dr. DeSanto!,Best OBGYN in the world! Dr. DeSanto is the best!,0.9720578789711,0.4166666666666667,14.0
My issue is with Dr. O'sullivan.,Dr. O'sullivan is a good doctor. But he has some issues with his heart.,0.7794653177261353,0.1764705882352941,55.0
"If you are looking for an apartment complex that is in a safe area of town; doesn't cost too much, and is close to grocery, dry cleaning, banks, food, etc.",If you are looking for an apartment complex that is close to everything,0.7853398323059082,0.4,88.0
I currently live at this apartment community.,The apartment community is very nice.,0.7757294774055481,0.0833333333333333,35.0
Bad customer service.,"Bad customer service, not really worth my time.",0.8653114438056946,0.2222222222222222,26.0
I like Dr. Desantos.,Dr. Desantos is a good doctor.,0.8697326183319092,0.1111111111111111,24.0
I've known Dr. Lykins socially for several years.,I've never heard of Dr. Lykins.,0.7641016244888306,0.1666666666666666,33.0
Find another ENT specialist!,"If your ENT has a specific diagnosis and symptoms, then you need to consult a specialist.",0.8298282027244568,0.0555555555555555,68.0
My girlfriend and I love this Whole Foods!,Love the flavor of Whole Foods!,0.7898831963539124,0.2727272727272727,24.0
I love this store!!!,I absolutely love this store. I love the shop.,0.8891009092330933,0.375,29.0
As they say Whole Paycheck.,They're referring to the whole paycheck.,0.901081919670105,0.2222222222222222,23.0
Whole foods is one of my favorite places to go for a salad bar.,My favorite salad bar is at Whole Foods. It's really convenient for me when I want to cook something.,0.9193803071975708,0.2692307692307692,74.0
THey screwed up my favorite salad - at least today.,THey screwed up my favorite salad.,0.96087384223938,0.4545454545454545,17.0
This is not Whole Foods!,What I ordered is Whole Foods.,0.7571983337402344,0.2222222222222222,16.0
I LOVE Whole Foods...  but this location is seriously lacking.,I live within a mile of Whole Foods. I would never go to Whole Food's if I were you. I am sad that they don't have this location.,0.8738530874252319,0.0967741935483871,94.0
"even though i live roughly 15-20 minutes from this store, i still make it a weekly habit to come here for groceries.",I've come here for my groceries every week. It's convenient. It has the best prices.,0.7778704166412354,0.125,83.0
I love this store.,I love this store. It's great that they have so many cute things on display.,0.7632372379302979,0.2666666666666666,58.0
I bought a smoothie and a different price came up at the register than the sign and also the $1 promotion was not showing up.,I went to the store and got the smoothie and the $1 promotion.,0.7856104373931885,0.1923076923076923,78.0
My girls love this place.,I love this place. The girls love it.,0.9072404503822328,0.5,26.0
My 2 year old daughter absolutely LOVES Imagination Avenue!,"Imagination Avenue is her favorite shit toy of all time. Whether you're young or old, your child will be entertained by Imaginations Ave..",0.8387181758880615,0.032258064516129,105.0
"Best place to get your beauty products, hands down.",This store is very helpful and helpful to find your favorite beauty products.,0.847133994102478,0.1666666666666666,56.0
My husband's new obsession is saltwater tanks and I have been dragged to just about every store in the valley.,Saltwater tanks are my favorite thing to keep my husband occupied,0.7604316473007202,0.1538461538461538,79.0
I like the quality over quantity approach.,Quality of product over quantity.,0.7605023980140686,0.2,24.0
"You may take this with a grain of salt, as this is simply my opinion.\n\nHowever, I am unimpressed with a store whose employees allow you enter with nary a greeting.","Having never been in a store before, I can understand why some of the employees in this store aren't greeting you with greetings.",0.7600891590118408,0.2162162162162162,115.0
AquaTouch is a cool place to visit.,I really liked my visit to AquaTouch. It's cool.,0.901890516281128,0.0666666666666666,38.0
"As much as I hate to admit it, I'm about to be \""that guy.\""  You know, the one who can catalog and recite exactly what he drank.",Then I'm going to have that guy who has the capacity to tell me exactly what he drank.,0.7629863023757935,0.2352941176470588,72.0
"Five stars for the entertainment, 4 for the ambiance (it's a dive bar that just won't quit - from NASCAR posters on one wall, to the pin up poster above the urinal, to the cliche beer posters near the bar, this place does it up right!)","Five stars for the entertainment (one star for the ambiance and the burgers) and four stars for this place. If you like NASCAR posters and beer posters, I recommend this place, and will be back for more.",0.8257337808609009,0.1636363636363636,138.0
I am not a regular visitor of bars.,I don't go to bars. I go to all the bars for a day.,0.7780165076255798,0.1875,35.0
This bar is white trash.,"The bar is the same, the same and it's not the same. This bar is white trash.",0.8421742916107178,0.4166666666666667,53.0
Fried rice and duck is awesome!,Great food! I love fried rice and duck!,0.903452455997467,0.2727272727272727,30.0
"Pick Up Stix is another \""fast\"" Chinese restaurant.",You can get pick up stix from the counter in the Chinese restaurant or the restaurant at the city centre.,0.7681375741958618,0.2,71.0
"The PA Courtney was nice, friendly and knowledgeable.",Courtney was very friendly and professional. She had an extremely pleasant attitude. I highly recommend this place!,0.7714077234268188,0.1904761904761904,88.0
Dr Ingersoll is fantastic!,Dr Ingersoll has been an amazing doctor! I would recommend her for anyone! I was on my way to my new maternity visit today and he had a great experience!,0.7767123579978943,0.0666666666666666,128.0
Make an appointment ahead of time!,Make an appointment if you are free when the appointment is made.,0.8164573907852173,0.2142857142857142,36.0
Sorry Annie but I'm docking stars.,"Sorry, Annie, I'm docking stars.",0.9780696034431458,0.375,5.0
"Dear Pizza Hut,  your dough is just horrible please take a page from Dominos and scrap what you're doing and get back in the game.",Pizza Hut - your dough is just horrible... you... don't want to....,0.7406169772148132,0.1612903225806451,79.0
"Okay store, they don't offer double coupons, only at face value.",You get double coupons for $1,0.7888903617858887,0.0625,42.0
"great philly cheesesteak, hot bbq wings, fries, pizza.","good steak, wings, pizza and cheesesteak",0.7519949078559875,0.0769230769230769,42.0
So I've been told by someone that Uncle Sams has the best cheese steaks in town.,"I'm pretty sure the steaks I've been told are from Uncle Sam's. But it's hard to go wrong with anything, either.",0.7674426436424255,0.1935483870967742,75.0
"It's been awhile since I've been here (now living elsewhere), but I remember the honey BBQ chicken wings and the garlic bread with such fondness.","I love garlic bread, honey BBQ chicken wings are amazing!",0.7787359952926636,0.2222222222222222,100.0
I just can't get into Uncle Sam's.,"Oh my gosh, I love Uncle Sam.",0.764199435710907,0.1666666666666666,20.0
I used to go to Uncle Sam's all the time back in the day!,Uncle Sam was my favorite.,0.7602383494377136,0.0625,40.0
I have eaten at Uncle Sam's periodically since 1991.,I don't mind eating at Uncle Sam's.,0.800212562084198,0.2307692307692307,36.0
I love Uncle Sams.,Uncle Sam's the real thing,0.7586395740509033,0.125,22.0
"Been customer for years, got home with my white 3 meat large pizza and wings!",Great pizza - got home with my white pizza & wings!,0.8094173669815063,0.3888888888888889,36.0
Had a 14 inch pizza plus 25 wings and an order of rings.,He had a 15 inch pizza and 5 wings.,0.8258283138275146,0.2941176470588235,30.0
Been going to SAMs for years.,My favorite place. I've been going for years to Sam's for years. They give you their daily sam's with your breakfast.,0.7803781032562256,0.25,91.0
"This place is just ok , not the worst divey place I've eaten at but not the best ..","I have eaten at other dive restaurants in the area but have been to one of them, and it has not been as bad as I remembered.",0.7653398513793945,0.1470588235294117,87.0
"When I was a kid, my dad used to fry bologna for dinner.",I enjoyed having my dad fry bologna for dinner!,0.8485299348831177,0.375,22.0
No change after 20 years.,So there is no change for another 20 years.,0.8382464051246643,0.4,20.0
"I've come to discover that there is no such thing as a great car wash, but there is such a thing as the best car wash, and Silver Touch is the best I've found in the Valley.",Silver Touch is the best car wash I've ever had in the valley.,0.8698326349258423,0.3333333333333333,121.0
Worst customer service ever.,Worst service ever! Was there and still no service.,0.7712119817733765,0.1818181818181818,34.0
"I would not recommend this company, sometimes it just pays to pay more extra $$ for the quality of service and assurance of getting what you paid for.",I wouldn't recommend this company. It doesn't get any better. You have to pay extra to get what you paid for.,0.9180932641029358,0.3235294117647059,71.0
Took our Accord here to get tinted.,"Our Accord was tinted... no need to come here, we got tintedas at the bar.",0.9068164229393004,0.1578947368421052,51.0
I recommend the Pollo Siciliano and the Pollo basil.\n\nGood Stuff.,Excellent food and service. I would recommend the Pollo Siciliano and the Polli basil.,0.8180903792381287,0.4285714285714285,50.0
Great Greek Salad!,The best Greek salad I've had.,0.898975133895874,0.125,17.0
"If you like mediocre service, average tasting food, dirty bathrooms and inflated prices - Red Devil is the place for you!",Red Devil is the place to be if you want average food and average service and a decent price.,0.8533443808555603,0.3103448275862069,89.0
Good pizza.,Great pizza. Good bread and great toppings.,0.8188511729240417,0.3333333333333333,35.0
The pizza was gross.,The pizza was a mess.,0.8314589262008667,0.5,4.0
Went to Red Devil on Bell Rd.,. We went to Red Devil on Bell Rd.. It was nice to sit out on the patio.,0.8081172704696655,0.3529411764705882,43.0
"While the sales girl was very friendly, she didn't actually listen to anything I said.","I tried to find a different sales lady for the job and she didn't listen to my voice, even though I asked if she wanted to talk.",0.7522604465484619,0.2258064516129032,84.0
My sister ended up buying her dress from here but I was the one doing all the work.,I got paid for my sister's dress!,0.770137369632721,0.0909090909090909,65.0
So I came to this David's Bridal hearing extremely mixed opinions about their stores as a whole.,David's Bridal has a very high customer base.,0.795552134513855,0.1363636363636363,64.0
"To be honest, I wasn't expecting amazing at David's Bridal but my recent visit was worst than expected.",David's Bridal was a little rushed and there was nothing amazing about it.,0.7746626138687134,0.1538461538461538,82.0
This place is gone... Well kind off.," The place is gone,  Well, kind off.",0.8457205295562744,0.4,7.0
The Boys at Desert Rat are awesome.,The best part of Desert Rat is how they put the boys in such an amazing outfit and make them look like royalty.,0.7722817659378052,0.16,84.0
"Wagon Yard used to be awesome, but it has since fallen to \""still pretty good\"".\n\nTheir happy hour wing special is still good, it used to be 25 cent wings, now it's 30 cents.","Wagon Yard used to be awesome, but it has since fallen to ""still pretty good""",0.7677431106567383,0.4,99.0
"a whole in the wall bar, but thats why ppl like it.",the whole is a whole in the wall bar.,0.8091495633125305,0.3571428571428571,32.0
HAHAHA..this was an adventure gone bad.\n\nMy friend and i saw this while we were hanging out.,HAHAHA..this was an adventure gone bad.,0.7802886366844177,0.2941176470588235,55.0
"Call Jon Taffer, this bar needs rescuing!!",Call Jon Taffer! This bar needs rescuing!!,0.9960466027259828,0.75,2.0
First time I have ever seen a roach crawl across the table as dinner was being eaten.,I'm assuming that a roach just jumped off the table and started to crawl across it.,0.7896182537078857,0.2222222222222222,62.0
